bpm=100.00
4	 0.600	 5	 1	 1	 0	 1	 1
4	 0.300	 8	 1	 1	 1	 0	 1
4	 0.300	 5	 0	 1	 0	 1	 1
4	 0.150	 0	 1	 0	 1	 0	 1
4	 0.150	 5	 0	 1	 0	 0	 1
4	 0.150	 0	 0	 0	 0	 1	 1
4	 0.150	 8	 1	 1	 1	 0	 1
4	 0.300	 5	 0	 1	 0	 0	 1
4	 0.150	 0	 1	 0	 1	 0	 1
4	 0.150	 1	 0	 1	 0	 0	 1
4	 0.150	 0	 4	 0	 1	 0	 1
4	 0.150	 2	 0	 1	 0	 0	 1
4	 0.150	 0	 8	 0	 1	 1	 1
5	 0.150	 7	 0	 1	 0	 1	 2
5	 0.300	 6	 0	 1	 0	 1	 2
5	 0.300	 6	 1	 1	 1	 0	 2
5	 0.300	 6	 0	 1	 0	 0	 2
5	 0.150	 0	 81	 0	 1	 0	 2
5	 0.150	 6	 0	 1	 0	 1	 2
5	 0.150	 0	 81	 0	 1	 0	 2
5	 0.150	 6	 0	 1	 0	 1	 2
5	 0.300	 6	 1	 1	 1	 0	 2
5	 0.300	 6	 0	 1	 0	 0	 2
5	 0.150	 0	 81	 0	 1	 0	 2
6	 0.150	 6	 0	 1	 0	 1	 2
6	 0.300	 6	 0	 1	 0	 1	 2
6	 0.300	 6	 1	 1	 1	 0	 2
6	 0.300	 6	 0	 1	 0	 0	 2
6	 0.150	 0	 81	 0	 1	 0	 2
6	 0.150	 6	 0	 1	 0	 1	 2
6	 0.150	 0	 81	 0	 1	 0	 2
6	 0.150	 6	 0	 1	 0	 1	 2
6	 0.300	 6	 1	 1	 1	 0	 2
6	 0.300	 6	 0	 1	 0	 0	 2
6	 0.150	 0	 81	 0	 1	 0	 2
7	 0.150	 6	 0	 1	 0	 1	 2
7	 0.300	 6	 0	 1	 0	 1	 2
7	 0.300	 6	 1	 1	 1	 0	 2
7	 0.300	 6	 0	 1	 0	 0	 2
7	 0.150	 0	 81	 0	 1	 0	 2
7	 0.150	 6	 0	 1	 0	 1	 2
7	 0.150	 0	 81	 0	 1	 0	 2
7	 0.150	 6	 0	 1	 0	 1	 2
7	 0.300	 6	 1	 1	 1	 0	 2
7	 0.300	 6	 0	 1	 0	 0	 2
7	 0.150	 0	 81	 0	 1	 0	 2
8	 0.150	 6	 0	 1	 0	 1	 2
8	 0.300	 6	 0	 1	 0	 1	 2
8	 0.300	 7	 1	 1	 1	 0	 2
8	 0.300	 6	 0	 1	 0	 0	 2
